Column1,Note
https://groupmy.link/group/26878/friends,1
https://groupmy.link/group/2688/,1
https://groupmy.link/group/26880/tamil-evergreen-movies,1
https://groupmy.link/group/26881/ifsa-sayfasi,1
https://groupmy.link/group/26882/watch-youtube-earn-money,1
https://groupmy.link/group/26884/free-earning-btc-eth-mining,1
https://groupmy.link/group/26885/nuest,1
https://groupmy.link/group/26886/sniper-gaming,1
https://groupmy.link/group/26887/instant-payment,1
https://groupmy.link/group/26888/weareagainstcyberbulling,1
https://groupmy.link/group/26889/tiktok-supporters,1
https://groupmy.link/group/2689/welcome-buddys,1
https://groupmy.link/group/26890/vip-number,1
https://groupmy.link/group/26891/vip-number-no0,1
https://groupmy.link/group/26892/america-group,1
https://groupmy.link/group/26893/grub-saling-folow-ig,1
https://groupmy.link/group/26894/blackpink-vd-edits,1
https://groupmy.link/group/26895/bts-army,1
https://groupmy.link/group/26897/daily-loot-offers,1
https://groupmy.link/group/26898/bts-x-armyinaforever,1
https://groupmy.link/group/26899/behen-ki-gand-bhai-ka-lun,1
https://groupmy.link/group/269/crypto-currency-airdrop,1
https://groupmy.link/group/2690/mall91,1
https://groupmy.link/group/26900/only-ludhiana-wale,1
https://groupmy.link/group/26901/,1
https://groupmy.link/group/26902/ps-school-ke-sher,1
https://groupmy.link/group/26904/ps-ke-babbar-sher,1
https://groupmy.link/group/26905/,1
https://groupmy.link/group/26906/stock-gyaan,1
https://groupmy.link/group/26907/earning-apps-for-free,1
https://groupmy.link/group/2691/,1
https://groupmy.link/group/26910/,1
https://groupmy.link/group/26911/worldwide-friendship,1
https://groupmy.link/group/26912/,1
https://groupmy.link/group/26913/,1
https://groupmy.link/group/26917/kerala-guys-group,1
https://groupmy.link/group/26918/ludo-king,1
https://groupmy.link/group/26919/memes-club,1
https://groupmy.link/group/26920/covid-19-all-indian-2020,1
https://groupmy.link/group/26921/f-f-ns,1
https://groupmy.link/group/26922/loving-family-punjab,1
https://groupmy.link/group/26923/lover,1
https://groupmy.link/group/26924/loving-family-bhopal,1
https://groupmy.link/group/26925/chipper-cash-training-1,1
https://groupmy.link/group/26926/loving-family-bangalore,1
https://groupmy.link/group/26928/loving-family-surat,1
https://groupmy.link/group/26929/loving-family-delhi,1
https://groupmy.link/group/2693/,1
https://groupmy.link/group/26930/loving-family-rajkot,1
https://groupmy.link/group/26931/free-paytm-cash,1
https://groupmy.link/group/26932/tamil-gaming-points,1
https://groupmy.link/group/26933/any-time-news-vi,1
https://groupmy.link/group/26934/online-shopping-store,1
https://groupmy.link/group/26935/2-to-10-odd-sure-match,1
https://groupmy.link/group/26936/maxbet-vip-group,1
https://groupmy.link/group/26937/aviator-shopping-wall,1
https://groupmy.link/group/26938/market-knowledge,1
https://groupmy.link/group/26939/layanan-vcs-nabilaa,1
https://groupmy.link/group/26940/sniper-gaming,1
https://groupmy.link/group/26941/bts-army,1
https://groupmy.link/group/26942/the-real-god-baba-saheb,1
https://groupmy.link/group/26943/hacker-black,1
https://groupmy.link/group/26944/janda-bohay,1
https://groupmy.link/group/26945/all-commissions-test-pre,1
https://groupmy.link/group/26947/csk220,1
https://groupmy.link/group/26948/18-webseries,1
https://groupmy.link/group/26949/work-from-home,1
https://groupmy.link/group/2695/bold-casher-ltd,1
https://groupmy.link/group/26950/jinhit-entertainment,1
https://groupmy.link/group/26951/only-links-uploads,1
https://groupmy.link/group/26952/onlyhookup-if-nt-dontjo,1
https://groupmy.link/group/26956/sincere-students-grp-ssg,1
https://groupmy.link/group/26958/mehreen-fans,1
https://groupmy.link/group/2696/uber-40-off-247,1
https://groupmy.link/group/26960/best-offers-today,1
https://groupmy.link/group/26961/today-deals,1
https://groupmy.link/group/26962/today-sales,1
https://groupmy.link/group/26966/only-aurangabad,1
https://groupmy.link/group/26969/wtsap-fu-ny-group,1
https://groupmy.link/group/2697/,1
https://groupmy.link/group/26970/moviesseries-hub,1
https://groupmy.link/group/26971/ludo-king,1
https://groupmy.link/group/26973/online-real-earning,1
https://groupmy.link/group/26974/tiktok,1
https://groupmy.link/group/26975/exo-worldwide-exo-ls,1
https://groupmy.link/group/26976/urban-fashion,1
https://groupmy.link/group/26977/nawabbrothers,1
https://groupmy.link/group/26978/f-fbhs,1
https://groupmy.link/group/26979/health-wealth-fitness,1
https://groupmy.link/group/2698/grow-up-youtube-channel,1
https://groupmy.link/group/26980/pubg-mobile,1
https://groupmy.link/group/26984/ayush-collection,1
https://groupmy.link/group/26986/pes-2020-tournament,1
https://groupmy.link/group/26988/paid-courses-for-free-3,1
https://groupmy.link/group/26989/paid-courses-for-free-4,1
https://groupmy.link/group/2699/,1
https://groupmy.link/group/26990/paid-courses-for-free-2,1
https://groupmy.link/group/26991/paid-courses-for-free,1
https://groupmy.link/group/26992/free-fire-group,1
https://groupmy.link/group/26993/d-u-s-cukk,1
https://groupmy.link/group/26995/self-earning-app-2020,1
https://groupmy.link/group/26996/darkweb124,1
https://groupmy.link/group/26998/statuwrld,1
https://groupmy.link/group/27/tamilnadu-all-jobs,1
https://groupmy.link/group/270/crypto-complex-trades,1
https://groupmy.link/group/2700/online-shopping-group,1
https://groupmy.link/group/27000/pubg-free-tournament,1
https://groupmy.link/group/27001/02,1
https://groupmy.link/group/27003/grub-bokep-khusus-indo,1
https://groupmy.link/group/27004/helphome-youtube-subscrip,1
https://groupmy.link/group/27005/xos-giveaways,1
https://groupmy.link/group/27006/team-pphcl-lil-west,1
https://groupmy.link/group/27007/pronhub,1
https://groupmy.link/group/27008/best-indian-amazon-deals,1
https://groupmy.link/group/27009/top-brand-loot-offers,1
https://groupmy.link/group/2701/curiosity-of-space,1
https://groupmy.link/group/27010/efootball-pes-2020,1
https://groupmy.link/group/27011/all-aboard-the-crazy-bus,1
https://groupmy.link/group/27012/,1
https://groupmy.link/group/27015/,1
https://groupmy.link/group/27017/grupo-dos-b3ars,1
https://groupmy.link/group/27018/tractor-bullet-loverz,1
https://groupmy.link/group/27019/k4,1
https://groupmy.link/group/27021/k5,1
https://groupmy.link/group/27022/r-2,1
https://groupmy.link/group/27023/r-3,1
https://groupmy.link/group/27024/r-4,1
https://groupmy.link/group/27025/r-5,1
https://groupmy.link/group/27026/p4,1
https://groupmy.link/group/27027/p5,1
https://groupmy.link/group/27028/j-3,1
https://groupmy.link/group/27029/j-4,1
https://groupmy.link/group/2703/ncc-apts,1
https://groupmy.link/group/27030/j-5,1
https://groupmy.link/group/27031/m-4,1
https://groupmy.link/group/27033/paid-pharma-sample-grp,1
https://groupmy.link/group/27035/mall91-online-earning-app,1
https://groupmy.link/group/27036/,1
https://groupmy.link/group/27037/,1
https://groupmy.link/group/27039/legend-league-tournament,1
https://groupmy.link/group/2704/,1
https://groupmy.link/group/27040/,1
https://groupmy.link/group/2705/hyderabad-singles,1
https://groupmy.link/group/27051/,1
https://groupmy.link/group/27052/,1
https://groupmy.link/group/27058/cute-boys,1
https://groupmy.link/group/2706/earn-online,1
https://groupmy.link/group/27060/guys-enjoyed-with-us,1
https://groupmy.link/group/27062/young-africans-sc,1
https://groupmy.link/group/27064/youtube-monetizers,1
https://groupmy.link/group/27065/,1
https://groupmy.link/group/27066/foctry-friends-3579,1
https://groupmy.link/group/27067/,1
https://groupmy.link/group/27068/,1
https://groupmy.link/group/27069/gamers-vs-gamerz,1
https://groupmy.link/group/2707/dirty-boys,1
https://groupmy.link/group/27070/bhga-tech,1
https://groupmy.link/group/27071/amazing-deals-from-amazon,1
https://groupmy.link/group/27074/bharat-vromon-public,1
https://groupmy.link/group/27075/friends,1
https://groupmy.link/group/27076/bts-x-army-forever,1
https://groupmy.link/group/27077/,1
https://groupmy.link/group/27078/sl-emoney-academy,1
https://groupmy.link/group/27079/business-startups-india,1
https://groupmy.link/group/27081/funny-time,1
https://groupmy.link/group/27082/ds,1
https://groupmy.link/group/27083/cross-dresser-lover-dubai,1
https://groupmy.link/group/27084/e,1
https://groupmy.link/group/27085/hip-hop-adhi-fans,1
https://groupmy.link/group/27086/,1
https://groupmy.link/group/27087/neymar-fans-association,1
https://groupmy.link/group/27088/play-ludo-win-cash,1
https://groupmy.link/group/27089/tamil-love-status-song,1
https://groupmy.link/group/27090/,1
https://groupmy.link/group/27091/,1
https://groupmy.link/group/27092/kids-wear,1
https://groupmy.link/group/27095/kpop-army-sl,1
https://groupmy.link/group/27096/oncetwice,1
https://groupmy.link/group/27097/chess-knowledge,1
https://groupmy.link/group/27098/marvel,1
https://groupmy.link/group/271/mining-apps-sites,1
https://groupmy.link/group/2710/tilawat-e-quran-tarjuma,1
https://groupmy.link/group/27100/army-indonesia,1
https://groupmy.link/group/27101/,1
https://groupmy.link/group/27102/ludo-bettel-group,1
https://groupmy.link/group/27103/covid-help,1
https://groupmy.link/group/27104/indian-army,1
https://groupmy.link/group/27105/paynerbay-id-portal,1
https://groupmy.link/group/27107/mall-91-group,1
https://groupmy.link/group/27108/cranesmart,1
https://groupmy.link/group/27109/hustlers-kingdom,1
https://groupmy.link/group/2711/trusted-seller,1
https://groupmy.link/group/27110/academics,1
https://groupmy.link/group/27112/subscribers-and-watchtime,1
https://groupmy.link/group/27113/gtagrand-theft-auto-lovers,1
https://groupmy.link/group/27114/bts,1
https://groupmy.link/group/27115/poetry-compitition,1
https://groupmy.link/group/27116/free-betting-tips,1
https://groupmy.link/group/27117/,1
https://groupmy.link/group/27118/fancy-numbers,1
https://groupmy.link/group/27119/easy-earn-money-online,1
https://groupmy.link/group/2712/youtube-promotion,1
https://groupmy.link/group/27120/singers-of-india,1
https://groupmy.link/group/27121/boycottmadeinchina,1
https://groupmy.link/group/27122/simba-sc-vs-young-african,1
https://groupmy.link/group/27124/status-makers,1
https://groupmy.link/group/27125/all-in-entertainment,1
https://groupmy.link/group/27126/app-chips-deals-amzone,1
https://groupmy.link/group/2713/online-sarees,1
https://groupmy.link/group/27132/,1
https://groupmy.link/group/27136/,1
https://groupmy.link/group/27138/close-motivation,1
https://groupmy.link/group/27139/free-fire-heroic-players,1
https://groupmy.link/group/2714/youtube-paid-promotion,1
https://groupmy.link/group/27141/jk-news-live,1
